DATE,TIME,TYPE,REF #,DESCRIPTION,Misc Fees,Commissions & Fees,AMOUNT,BALANCE
11/1/24,00:00:00,BAL,,Cash balance at the start of business day 01.11 CST,,,,"47,191.75"
11/1/24,08:36:47,TRD,1001997182042,BOT +1 VST 100 (Weeklys) 1 NOV 24 114 PUT @.09 CBOE,-0.01,-0.65,-9.00,"47,182.09"
11/1/24,09:07:59,TRD,1002066478055,BOT +2 NVDA 100 (Weeklys) 1 NOV 24 133 PUT @.10,-0.02,-1.30,-20.00,"47,160.77"
11/1/24,09:53:38,TRD,1002068394624,SOLD -1 MSTR 100 (Weeklys) 8 NOV 24 200 PUT @2.85 MIAX,-0.02,-0.65,285.00,"47,445.10"
11/1/24,10:03:42,TRD,1002068395330,SOLD -1 MSTR 100 (Weeklys) 8 NOV 24 205 PUT @3.33 CBOE,-0.02,-0.65,333.00,"47,777.43"
11/1/24,10:08:13,TRD,1002068395645,SOLD -1 MU 100 (Weeklys) 8 NOV 24 92 PUT @.50 MIAX,-0.01,-0.65,50.00,"47,826.77"
11/2/24,00:00:00,BAL,,Cash balance at the start of business day 02.11 CST,,,,"47,826.77"
11/3/24,00:00:00,BAL,,Cash balance at the start of business day 03.11 CST,,,,"47,826.77"
11/4/24,00:00:00,BAL,,Cash balance at the start of business day 04.11 CST,,,,"47,826.77"
11/5/24,00:00:00,BAL,,Cash balance at the start of business day 05.11 CST,,,,"47,826.77"
11/6/24,00:00:00,BAL,,Cash balance at the start of business day 06.11 CST,,,,"47,826.77"
11/6/24,08:30:01,TRD,1002068395646,BOT +1 MU 100 (Weeklys) 8 NOV 24 92 PUT @.03 NASDAQ,-0.01,,-3.00,"47,823.76"
11/6/24,10:35:16,TRD,1002068395463,BOT +1 MSTR 100 (Weeklys) 8 NOV 24 200 PUT @.29 NASDAQ,-0.01,-0.65,-29.00,"47,794.10"
11/7/24,00:00:00,BAL,,Cash balance at the start of business day 07.11 CST,,,,"47,794.10"
11/7/24,08:48:04,TRD,1002122717112,BOT +1 MSTR 100 (Weeklys) 8 NOV 24 205 PUT @.16 CBOE,-0.01,-0.65,-16.00,"47,777.44"
11/8/24,00:00:00,BAL,,Cash balance at the start of business day 08.11 CST,,,,"47,777.44"
11/9/24,00:00:00,BAL,,Cash balance at the start of business day 09.11 CST,,,,"47,777.44"
11/10/24,00:00:00,BAL,,Cash balance at the start of business day 10.11 CST,,,,"47,777.44"
11/11/24,00:00:00,BAL,,Cash balance at the start of business day 11.11 CST,,,,"47,777.44"
11/12/24,00:00:00,BAL,,Cash balance at the start of business day 12.11 CST,,,,"47,777.44"
11/13/24,00:00:00,BAL,,Cash balance at the start of business day 13.11 CST,,,,"47,777.44"
11/14/24,00:00:00,BAL,,Cash balance at the start of business day 14.11 CST,,,,"47,777.44"
11/14/24,11:39:31,TRD,1002208655139,SOLD -2 MSTR 100 (Weeklys) 22 NOV 24 260 PUT @3.70 CBOE,-0.05,-1.30,740.00,"48,516.09"
11/15/24,00:00:00,BAL,,Cash balance at the start of business day 15.11 CST,,,,"48,516.09"
11/16/24,00:00:00,BAL,,Cash balance at the start of business day 16.11 CST,,,,"48,516.09"
11/17/24,00:00:00,BAL,,Cash balance at the start of business day 17.11 CST,,,,"48,516.09"
11/18/24,00:00:00,BAL,,Cash balance at the start of business day 18.11 CST,,,,"48,516.09"
11/16/24,03:21:59,RAD,88684022724,Removed due to Expiration CALL WAYFAIR INC $62.5 EXP 11/15/24: EXP: 2.0 .W241115C62.5,,,,"48,516.09"
11/19/24,00:00:00,BAL,,Cash balance at the start of business day 19.11 CST,,,,"48,516.09"
11/20/24,00:00:00,BAL,,Cash balance at the start of business day 20.11 CST,,,,"48,516.09"
11/20/24,09:41:12,TRD,1002224258935,BOT +2 MSTR 100 (Weeklys) 22 NOV 24 260 PUT @.37 CBOE,-0.02,-1.30,-74.00,"48,440.77"
11/21/24,00:00:00,BAL,,Cash balance at the start of business day 21.11 CST,,,,"48,440.77"
11/21/24,12:42:40,TRD,1002288689841,SOLD -1 MSTR 100 (Weeklys) 29 NOV 24 300 PUT @9.45 CBOE,-0.04,-0.65,945.00,"49,385.08"
11/21/24,12:47:47,TRD,1002289496148,SOLD -2 PLTR 100 (Weeklys) 29 NOV 24 56 PUT @.40 MIAX,-0.03,-1.30,80.00,"49,463.75"
11/21/24,12:55:57,TRD,1002289496461,SOLD -2 ROKU 100 (Weeklys) 29 NOV 24 64 PUT @.27 CBOE,-0.03,-1.30,54.00,"49,516.42"
11/22/24,00:00:00,BAL,,Cash balance at the start of business day 22.11 CST,,,,"48,440.77"
11/23/24,00:00:00,BAL,,Cash balance at the start of business day 23.11 CST,,,,"48,440.77"
11/24/24,00:00:00,BAL,,Cash balance at the start of business day 24.11 CST,,,,"48,440.77"
11/25/24,00:00:00,BAL,,Cash balance at the start of business day 25.11 CST,,,,"48,440.77"
11/26/24,00:00:00,BAL,,Cash balance at the start of business day 26.11 CST,,,,"48,440.77"
11/26/24,09:24:21,TRD,1002289496149,BOT +1 PLTR 100 (Weeklys) 29 NOV 24 56 PUT @.04 CBOE,-0.01,,-4.00,"48,436.76"
11/26/24,09:28:56,TRD,1002289496149,BOT +1 PLTR 100 (Weeklys) 29 NOV 24 56 PUT @.04 CBOE,-0.01,,-4.00,"48,432.75"
11/26/24,10:45:31,TRD,1002288689842,BOT +1 MSTR 100 (Weeklys) 29 NOV 24 300 PUT @.95,-0.01,-0.65,-95.00,"48,337.09"
11/27/24,00:00:00,BAL,,Cash balance at the start of business day 27.11 CST,,,,"48,337.09"
11/27/24,08:57:56,TRD,1002334550665,SOLD -1 MSTR 100 (Weeklys) 6 DEC 24 250 PUT @3.80 CBOE,-0.02,-0.65,380.00,"48,716.42"
11/27/24,12:56:21,TRD,1002289496462,BOT +2 ROKU 100 (Weeklys) 29 NOV 24 64 PUT @.03,-0.02,,-6.00,"48,710.40"
11/27/24,13:36:52,TRD,1002340362683,SOLD -1 MSTR 100 (Weeklys) 6 DEC 24 280 PUT @5.55 CBOE,-0.03,-0.65,555.00,"49,264.72"
11/27/24,19:13:43,DOI,89192210951,SCHWAB1 INT 10/30-11/26 4.86 US$,,,4.86,"49,269.58"
11/28/24,00:00:00,BAL,,Cash balance at the start of business day 28.11 CST,,,,"49,269.58"
